Taxon,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
Peptostreptococcus_anaerobius,0.12704024,-0.34654215,-0.66507703,-0.5728679,0.16272467,0.38314033,-0.03749078,-0.35102737,0.05266629,0.06878609,0.09230917,-0.8001957,0.35350868,0.18095563,-0.115924,0.4112798,0.47202352,-0.2692367,0.17992185,-0.06994335,0.25268298,0.12765457,0.110461496,0.36169112,0.445355,0.06559776,0.121894896,0.3590577,-0.19776478,0.13288438,-0.12378311,-0.15783209,0.15687044,0.12810947,-0.082948886,0.0024588108,0.35620284,-0.48274112,0.21686587,0.3955023,0.09422785,-0.13923368,0.100221716,-0.3617288,-0.2920584,0.26286614,0.13046122,0.16503187,0.48450026,0.39955086,-0.04754427,-0.4562741,0.021667555,0.12748152,0.06642366,0.07487718,0.22293171,-0.03138987,0.41243213,-0.17269674,0.21480213,-0.31876615,-0.26659137,0.22737145,0.3008104,-0.16916445,0.32159102,0.19661444,-0.3477316,0.9254943,-0.20393467,0.32768592,-0.22292031,-0.32469362,0.2830308,-0.29465017,0.13565241,-0.15095562,0.30739886,-0.6303979,-0.3546792,-0.29759723,-0.5219024,0.14163442,-0.13272762,0.018127784,0.1859138,0.41036466,0.18692502,0.11598124,-0.03386296,-0.09300843,-0.50967276,-0.29579931,-0.24978891,-0.3183698,-0.2788256,0.015806189,0.37820753,0.37097508
Peptostreptococcus_stomatis,0.12686168,-0.21261078,-0.18047881,-0.0035937997,-0.29166067,0.20421444,0.264229,0.037131608,-0.35782114,-0.2628206,-0.19499388,-0.13424517,-0.09472874,0.061948907,-0.2513432,-0.3455991,-0.04735276,-0.02129799,-0.17166075,0.38832158,0.17030111,-0.18792462,0.03430376,0.3586447,0.25068274,-0.094395354,0.02751621,-0.18108296,0.02441261,-0.03732256,-0.08145777,0.19243082,0.3011669,0.11075254,0.010005012,0.2287391,0.021681614,-0.33215958,0.03108754,0.09246164,0.13220564,-0.20633884,-0.20786741,0.1923631,-0.29322436,-0.40765366,0.09901124,0.101271585,0.1333965,-0.11576844,0.15700689,-0.08890754,0.04923754,0.35447878,0.0984644,-0.010880277,0.17813654,0.0856026,-0.2932803,0.15088111,0.23928338,0.28621957,-0.27690697,0.052840307,-0.04117048,-0.09077509,0.14697601,-0.23484251,-0.054544613,-0.038448803,-0.053900607,-0.30572188,-0.19957432,0.10235496,-0.22336288,-0.5498304,0.03153594,-0.0289331,0.21879625,-0.06817324,0.0057097077,-0.059872575,-0.49315953,-0.0044843704,0.36338562,0.14032099,0.020620769,0.16211815,0.019327363,-0.1474872,0.17449406,0.16666791,-0.40062836,-0.24548465,-0.005014777,-0.16341463,-0.4551771,-0.08192385,0.3054503,0.19728795
Phascolarctobacterium_faecium,0.39135462,0.47224528,0.06370694,0.03630535,0.19725323,-0.1999018,0.2594238,-0.040052056,0.45218772,0.050451465,-0.14355083,0.028275274,0.10997723,-0.23814511,0.14360076,0.36075464,-0.32805544,-0.77459264,-0.1847704,0.06802104,-0.13095593,-0.4390362,0.123588316,0.219964,0.16235693,0.21318515,0.14594272,0.66172934,-0.011830011,0.1728931,0.07440759,0.15207078,0.25261682,0.14201716,-0.13099536,0.35940403,0.05428674,0.16894469,-0.28690287,0.16088271,-0.09913087,-0.15088126,-0.19910327,-0.07320669,0.20875016,0.16326624,-0.23968129,0.24030961,0.124214455,0.3040111,-0.20467404,0.30785906,-0.07487144,-0.1502421,-0.43321508,0.2588197,0.16962804,0.13738245,-0.361405,0.34962904,-0.15679309,0.14797312,0.21983843,0.46530253,-0.46934533,-0.12596026,-0.011000611,-0.6683383,-0.5091049,-0.1040252,0.4394008,-0.016256375,0.45632416,-0.009520374,0.018743403,0.12871361,-0.15219808,0.18727742,0.34920543,-0.36811352,0.1217487,-0.029414453,0.16201884,-0.23861131,0.2419905,0.27152097,0.5332739,-0.21292815,0.06418519,0.23851015,-0.44473115,0.0007101372,-0.39598036,-0.17366257,0.050619718,0.11100242,0.017761316,-0.35414588,-0.054638192,-0.021055426
Phascolarctobacterium_succinatutens,0.14216027,-0.097663,0.0051389677,-0.023267008,0.007796871,-0.2048372,-0.0068768933,-0.027147068,-0.09885318,0.03959484,0.52943903,0.04057955,0.025719207,-0.10128506,0.046077557,0.055404335,0.0018905848,-0.29041612,0.19923736,-0.18983409,-0.28074223,0.1453465,-0.27337435,-0.19971317,-0.17777076,-0.07571463,-0.28852862,-0.15664811,-0.24663529,-0.008830316,-0.106905445,0.19600093,-0.11617646,0.27954915,0.15910056,-0.2910305,-0.2188815,0.16686742,-0.12460503,0.17455697,-0.16039787,0.18431914,0.11580232,0.079759315,-0.057815876,-0.07285443,0.06397739,0.091768086,-0.16291432,-0.04194043,0.20063609,0.023137227,0.017219927,0.13408765,-0.030105859,-0.18506221,-0.14937916,0.04957225,-0.2755561,0.19687083,0.34901232,-0.016172132,0.17335144,0.32824337,0.3210084,0.08785684,0.14370456,0.03229302,0.28288376,-0.345831,-0.03861089,-0.12092597,-0.122070365,0.07538728,-0.20895112,-0.1890804,-0.037203774,0.08440693,-0.15543216,-0.16125922,0.018229056,-0.09786532,0.09111543,0.14090009,-0.07266509,-0.04013922,0.06786335,0.011439189,-0.06660146,-0.060493555,0.013099222,0.35350364,-0.16153249,-0.09558492,-0.18294331,-0.18662421,0.030363198,0.15086612,0.002333805,-0.10784231
Porphyromonas_asaccharolytica,0.01966115,-0.29073536,-0.15836793,-0.28505525,-0.056862593,0.20384985,0.136202,-0.25931254,0.061883446,-0.13929397,0.086091995,-0.28383854,0.0885437,-0.4466189,-0.28002763,-0.0567121,0.23818293,0.14044659,-0.11983771,-0.24953926,0.2545363,0.11377425,0.018507212,0.31940383,0.269905,-0.3782648,-0.13165773,-0.22745684,0.17930342,-0.050209124,0.46674806,-0.082006834,0.052207977,0.056677334,0.11585833,0.08063252,0.37220073,-0.2928362,-0.10813221,0.14386928,-0.22193876,-0.3209613,0.023691073,0.059168063,-0.30060017,-0.28710145,0.10775332,0.3486102,0.3723868,0.19875945,-0.23035565,0.35600993,0.11001569,0.19992429,0.12163634,-0.0104211345,-0.017860223,0.18668476,-0.08754577,-0.04320226,-0.043890715,-0.05047761,0.053751223,-0.0175815,-0.13728234,-0.31634325,0.31741238,-0.1484519,0.059270464,-0.0003855452,0.33754277,0.090869,0.092072785,-0.17532462,-0.14079624,0.087738946,-0.055143844,0.3437547,0.12718576,-0.3824525,0.15368818,-0.11678409,-0.12081756,-0.08209006,-0.04721661,0.19561285,0.41772225,-0.020211838,-0.0013093948,0.10964896,-0.06343874,0.4081458,-0.27778077,0.14314269,-0.0027038008,-0.41373113,0.13671035,0.17326902,-0.07866417,0.38582984
Porphyromonas_bennonis,-0.43988997,-0.46505406,0.12611681,-0.07974124,0.5224915,-0.46341032,0.45685494,0.030800682,0.3376335,-1.0320526,-0.4069857,-0.52042735,0.39912498,-0.87612593,0.22688282,-0.6149422,-0.1603977,-0.01957962,-0.5579294,-0.44320238,-0.17424303,0.30468312,0.7917805,0.04930631,0.63635916,0.06390989,-0.77309024,-0.55541843,0.7132633,1.4669075,0.6828828,0.12745798,0.35591835,-0.46016753,-0.24057779,0.58748233,-0.34499907,-0.40637618,-0.40338036,0.4709449,0.6753309,0.52115935,-0.43005148,-0.19410598,-1.0885692,-0.61479867,0.31332368,0.03847477,0.024722725,-0.05781874,0.35014397,0.33096325,-0.08278781,-0.10513206,0.87394756,-1.2156036,0.46673143,0.18170658,0.7610039,-1.0060942,0.14276376,-0.33276597,0.1713892,0.17942414,0.20283364,0.2715981,0.2872784,-0.9327421,0.5738144,0.30588454,0.39016104,0.34815842,-0.8099493,-1.2908301,-0.32057348,-0.50093937,0.974717,0.8649232,-0.45488322,-0.3472953,0.114103705,0.619885,-0.44469738,0.52324724,-0.350635,0.5502762,-0.6131799,0.09818549,0.14597404,0.6926372,0.34949946,-0.14280728,-0.16551766,-0.91351885,1.2985787,0.6283335,-0.048728794,-0.18587667,-0.32648855,-0.040882617
Porphyromonas_uenonis,0.25146338,-0.2129844,-0.25716987,0.12999605,0.018686116,0.16499579,-0.0022879336,-0.09676333,-0.18977278,-0.06362452,-0.19409086,-0.82356584,0.07124908,-0.4852589,-0.017923785,-0.30137488,0.34761178,0.21183893,-0.3143972,-0.41128355,0.21816635,0.11565097,0.01844231,0.30443364,-0.08341381,-0.055798978,-0.083437175,-0.2244388,0.59901285,-0.30091107,0.19747281,-0.08124396,0.078227475,0.034648187,0.28932813,0.22387911,0.26072025,-0.49137726,0.056968205,0.57656914,-0.05642029,0.05206951,-0.025693221,-0.1793811,-0.11435749,-0.22183935,0.12654012,0.19203086,-0.11941901,0.41161123,-0.012091452,0.16336334,-0.35976982,0.14015153,-0.3530268,-0.18135959,0.21895745,-0.008008242,0.23706967,-0.03168734,0.6919225,-0.24672899,-0.12877853,0.11338849,-0.13836056,0.0677219,0.098529,0.13879351,-0.0021696538,0.15251231,0.024041355,0.35653424,-0.11472231,0.06412751,-0.2566988,-0.15025383,0.4554706,-0.15483597,-0.044495672,-0.25634688,-0.04062409,-0.20880628,-0.08541796,-0.39256355,-0.046530552,-0.2584426,0.41193354,0.011230648,-0.19588399,0.121210575,-0.028097358,0.32009056,-0.51063937,0.3337472,-0.06723054,-0.13088566,-0.033805173,-0.3433534,0.24700797,0.018434234
Prevotella_bivia,0.19170532,-0.07936173,-0.14547437,-0.035568222,0.11943777,0.17025135,-0.085555375,-0.13867235,-0.11593741,0.051761746,-0.010314301,-0.16601875,0.37857673,0.05232486,-0.06581623,-0.22798625,-0.13594346,-0.083416,-0.17693883,0.03012473,0.07567296,0.19206597,-0.3384482,0.58198404,0.20512491,0.060661428,-0.18846537,-0.03792782,0.358958,-0.10386494,0.36307967,0.28938207,-0.03399552,0.2834634,0.033258475,-0.20739964,0.012153886,-0.41462162,0.09692195,0.4738494,0.14595664,-0.3325393,0.029083103,0.2887169,-0.15091835,0.16336684,0.19296174,0.21975374,0.12540552,0.21686144,-0.17448068,0.12849213,0.20260403,-0.06498563,-0.08387632,-0.22575973,0.36943042,0.3600269,0.047685713,-0.17611784,0.08245466,-0.06020184,0.086136,-0.13802241,-0.17731583,-0.16695729,0.35705653,0.013243899,0.0341278,-0.1462856,-0.12492275,-0.002335906,-0.04448349,-0.3463764,0.113493085,0.047738217,0.12915988,0.060715392,-0.19536392,0.09823866,0.011303898,-0.1879056,-0.3534043,-0.04387805,-0.023905594,-0.018638998,0.019807322,-0.120387256,0.09954913,-0.04278692,-0.07491135,0.2013415,-0.14222945,0.22086996,-0.22112721,-0.12180136,-0.20573413,0.04137241,0.101263404,0.118355446
Prevotella_buccae,-0.0797382,-0.22327222,-0.033094347,-0.2581695,-0.2692926,0.26120347,-0.3466344,0.3733622,-0.22362342,-0.05438993,-0.453919,-0.31833315,-0.22498474,-0.5722846,0.24634129,0.31974417,-0.2592444,-0.1282293,0.25594386,-0.26272333,0.32918125,0.3141737,-0.2615108,1.0410994,0.07392448,-0.058327608,0.07718743,0.14342391,0.012508869,-0.35017288,-0.067410424,-0.54577434,0.6672171,0.1734903,0.23175819,0.1251466,0.18287186,-0.31074935,-0.41291964,0.12711085,0.17508796,0.2071619,-0.098782346,0.5827617,0.15232383,-0.9231046,0.38011622,-0.057022635,0.16889031,-0.29974282,0.06470621,-0.18649518,-0.34622583,-0.14638714,0.21717945,-0.109152354,0.11242149,0.18251547,0.23205747,-0.3145663,0.24085799,0.2867008,-0.2607777,0.09020305,-0.1830136,-0.84602994,-0.041378923,0.32591528,0.39430875,0.4690646,0.30477187,0.055721104,0.62109566,0.110296324,0.1733703,-0.7069074,-0.42907605,-0.24710481,-0.41796324,0.1708954,0.39111927,-0.28818482,-0.25229898,-0.13763288,-0.1659638,0.22443944,-0.18580076,-0.24713436,-0.7711192,0.19611159,0.48660675,0.046731517,0.99559045,0.019776136,0.072599724,0.29764897,-0.85843384,0.63492554,0.29046473,-0.34588438
Prevotella_buccalis,0.11608015,0.17557582,-0.38159496,-0.1913376,-0.11038254,-0.25589457,0.010697059,-0.10035491,-0.000183478,-0.18417805,0.18511021,-0.12155499,-0.16609488,-0.36420673,-0.3212553,-0.04794076,0.32196483,0.07269221,-0.09585101,-0.23027992,0.2447992,0.018473033,0.014660716,0.10413268,0.060250908,-0.13768128,0.2107409,-0.34091887,-0.020443812,-0.09971322,0.14877558,-0.13904355,-0.2699653,0.04722503,0.2871148,-0.2365656,-0.080235384,-0.3525248,-0.043898493,0.5197214,0.3315583,0.05141242,0.12745741,0.2136104,-0.34006652,0.0375216,0.25100765,0.34660244,0.010996226,0.21375908,-0.07755591,0.0915394,0.013333879,0.18827647,-0.097993396,-0.21367808,-0.20939824,0.01000889,0.094978765,-0.1410476,0.3625232,0.049930234,0.20972069,-0.084722266,-0.18952453,-0.049271975,0.50211644,0.12916741,-0.23015994,0.1405601,0.2599978,0.114150845,-0.0724385,-0.23886734,0.041508034,-0.4569515,0.013170581,0.033603236,-0.06289224,-0.08076219,-0.04361359,0.04696744,-0.34917232,0.05886679,0.065438345,-0.054794922,0.33773887,-0.039905064,-0.0957342,0.23315756,0.2921993,0.23243383,-0.18919694,0.033392403,-0.13456379,0.33869326,-0.096539505,0.05558435,-0.027921565,0.37403482
Prevotella_copri,-0.2876711,0.34339842,-0.6597202,-0.73143125,0.2934835,-0.7049979,0.5599175,0.22173686,-0.118809685,0.0071148947,0.78837407,0.20323257,-0.7186831,0.36224738,0.33532062,0.0015639858,-0.10781492,0.18664494,0.1656531,-0.61904955,-1.21139,-0.4110564,-0.0068778396,0.3984304,-0.33530164,-0.00793466,-0.39793336,-0.5642544,-0.37876678,0.59075195,0.06834111,0.27726007,0.44907302,-0.5757494,0.30625606,-0.7775989,-0.3502096,0.09812893,0.36912948,0.49519825,-0.09617701,0.22943445,0.079564184,-0.31840742,0.1817964,-0.2262438,0.017695338,0.093862616,-0.41655865,0.23280299,0.20617479,0.089689985,0.54684216,0.50623095,0.034964185,0.3259013,-0.0583508,-0.014143702,0.34697425,-0.10979978,-0.16408937,-0.7326516,0.31010833,0.35754517,0.73987365,0.1534219,0.84424996,-0.20295528,0.6230801,0.10379039,-0.26734707,0.41274115,-0.29047006,0.13592625,-0.07690543,0.50203216,-0.21250968,0.50753355,-0.48933548,-0.22585294,0.1697216,0.005767502,0.585778,-0.011177797,-0.6396085,-0.29532737,0.59223396,-0.7975315,0.27451456,0.54604745,-0.028695107,0.06248592,0.14139335,-0.21527472,0.078075595,-0.27267617,-0.24501024,0.4490003,0.27116,0.075413436
Prevotella_corporis,0.30416918,-0.16610585,-0.032292355,-0.25876996,0.017769024,-0.083248414,0.07507314,0.015759237,0.075457364,0.116728134,-0.06750036,0.12580726,0.31038824,-0.30557913,0.07748812,0.04813712,0.077552125,-0.17959097,-0.252214,-0.14529836,-0.14497012,0.055221222,-0.23143154,0.19890612,0.09545493,-0.2078973,-0.08180392,0.12817594,0.24743228,-0.100500315,0.06445806,-0.022432303,0.190666,0.02676604,-0.037731413,-0.14618987,0.14358151,-0.3165606,-0.15253091,0.20579755,-0.0022997558,-0.13589752,-0.087414734,0.2326972,-0.51247036,-0.036994703,0.29190472,0.31087935,0.13058805,0.29732174,0.20147529,-0.12650806,-0.049225606,0.1891595,0.047694482,0.07643533,0.055809796,0.11297481,0.14197215,0.15436415,0.29513755,-0.18563014,-0.12440382,-0.07793246,-0.074645355,-0.015697014,0.10747514,-0.111875676,-0.19810796,0.14140841,0.028119847,-0.23722127,-0.05442228,-0.10274119,-0.16916007,0.09984013,0.063853756,0.23580332,-0.07504829,-0.077278815,-0.039529037,-0.22750717,0.015668202,-0.19161609,0.11109358,0.016869754,0.22306232,0.14160003,0.17135611,0.36834386,-0.077608,0.1542773,-0.15324803,-0.058365412,-0.018017642,0.030766286,-0.021193463,-0.0109230885,0.2502796,0.31725606
Prevotella_denticola,0.17285638,-0.70945156,-0.68585503,-0.27129748,-0.31815636,-0.6005415,-0.15920395,0.24543048,-0.7635008,-0.4017895,0.7965176,1.4416382,-0.72169423,-0.9119724,0.10961465,0.07105768,-0.0013778014,-0.6081949,-0.84587413,-0.5217138,0.47317338,0.44855687,0.5790347,0.36202124,2.5302172e-05,-0.3768875,-0.08206642,0.36887655,-0.025751516,0.8814542,0.52354056,-0.96019834,0.03310129,0.03417208,0.57453054,-0.95212376,0.11700204,0.14005443,0.32113245,0.41490567,-0.67265683,-0.044300973,0.6136059,-0.43672332,0.039089557,-0.17380601,0.27864385,-0.4144047,-0.059026845,0.8417242,-0.7295627,-0.3168392,-0.22802167,-0.01445809,-0.26625815,1.5821997,0.5116184,-0.09697485,-0.40807533,-0.3752732,-0.20589101,-0.09503901,0.502729,0.6629618,-0.58025134,-1.1430154,0.73911804,0.3336662,0.542871,0.053633854,-0.46609935,-0.6781882,-0.46643835,0.18992698,-0.3829677,0.17923898,0.69340146,-0.4758367,-1.0701809,-0.56489974,-0.09133434,-0.98779094,-0.9920343,0.7368113,-0.05511851,-0.52201456,0.311712,0.7645463,-0.14472343,-0.8889028,1.060989,0.1413975,0.36625788,0.13229328,0.95242006,0.009965792,-0.29053995,0.61673796,1.1636868,-0.30722123
Prevotella_disiens,0.10002505,0.085758924,-0.2949124,-0.25034148,-0.06225767,0.008267463,0.09479372,-0.41844732,0.37375307,-0.15462601,-0.15423447,-0.13115695,0.24755484,-0.12264237,-0.037791602,-0.08161639,-0.19779205,-0.15780869,-0.17550904,-0.1472909,0.17973793,0.18478131,-0.15145066,0.32592767,-0.07053283,-0.10636069,0.002835214,-0.32942903,0.21158552,-0.06950434,-0.024455313,-0.022781275,0.10647637,0.11916973,-0.29780692,0.059680335,0.17797479,-0.40879253,-0.044100545,0.1485359,0.25542712,-0.13742754,0.10972734,-0.026673406,-0.27396587,-0.04635968,0.39583015,0.2948913,0.30489153,0.25857368,0.0050632088,-0.17703316,0.04897957,-0.087475814,-0.10476946,-0.22841191,0.10326592,0.17471124,-0.021821588,0.11593667,0.3601137,-0.12234667,0.124249846,0.15066448,-0.26072076,-0.02408398,0.18289253,0.15487704,-0.24967161,-0.12466358,0.22178063,-0.05659008,0.21196632,-0.09859388,0.24751928,0.19981751,-0.03966872,0.18349132,0.124481276,-0.23959383,0.14852485,-0.11300853,0.044088777,-0.30293602,0.056038443,-0.06670262,0.5576873,0.06428977,0.3627842,0.07518486,-0.0050470456,0.3142645,-0.13099469,0.27281445,-0.23246443,0.17943385,-0.19871545,-0.27028748,-0.08820379,0.07475331
Prevotella_oris,0.1672257,0.07508553,-1.0728835,-0.019606814,0.5719057,-0.025722057,0.025550634,-0.22981437,0.064119525,-0.059889145,-0.15139243,0.4343126,-0.42441696,0.07747707,-0.4585808,1.4002436,0.25693703,0.10153639,-0.5312053,0.5587596,-0.25691083,-0.7107831,0.8605461,0.37971345,-0.049148172,0.09843394,0.31486264,-0.40296787,-0.165185,-0.24160954,-0.36107448,0.16354507,-0.11946994,0.11562511,0.08350627,-1.2982152,0.38948035,0.5380324,0.12693441,0.90899014,0.8839158,0.19935817,-0.3783766,0.14648148,0.5134094,-0.22362575,-0.662516,-0.070282966,-0.43714854,0.3954249,-0.32932687,1.0731716,0.06569474,0.14178368,-1.2939112,-0.3685355,-0.14236066,-0.18530706,-0.41323134,-0.27658582,-0.6260946,0.38860115,-0.3530481,-0.62990797,-0.26417565,0.35514897,0.34396958,0.07779485,-0.43632507,-0.5144876,-0.47467318,0.0681272,-0.4610362,0.27183986,0.29363123,-0.65488696,1.1935873,0.91156,-0.09853035,0.7857188,0.85695004,0.12743467,0.2834462,-0.7481885,-0.6404011,0.54334974,-0.019531004,0.572489,0.110146746,-0.28812906,0.5728909,0.22278526,-0.17021823,-0.24034324,-0.42444384,0.23035823,-0.60123515,1.2761784,0.026842535,-0.06864345
Prevotella_oulorum,0.77784204,-1.3121289,-0.6686644,0.71134526,-0.36435625,0.5945354,0.51033133,0.17310387,0.41117534,0.040495276,0.6554493,0.5875539,-0.07179409,0.043969795,0.03409654,-0.46662772,0.029141024,0.48253828,-0.16214447,-0.7010359,-0.16898642,-0.78647333,0.21738848,-0.46198103,0.61905104,0.04129415,-0.0842998,0.68726283,-0.9437222,-0.067901745,0.24127254,-1.3080916,-1.2434201,-0.97012174,1.0385052,-0.6530683,0.42523652,0.37822706,-0.14908254,-0.04808864,-0.13781506,0.9263412,0.82820135,-0.056967452,-0.4292854,-0.6524136,-1.0306175,-0.0555591,0.4562179,-0.84559083,-0.91933954,-0.5853535,0.084273875,-0.12748678,0.09239656,-0.17186056,-0.6509401,0.1009507,-0.028335094,1.0776014,0.085874096,0.017546535,-0.26870543,-0.16443884,-0.7014461,-0.23927288,-0.23866454,-0.31742442,-0.120255515,0.2439025,0.60803336,-0.006243889,-0.0048122783,-0.08589508,0.12552759,0.17717284,0.38754642,0.15805092,0.29234526,0.035793394,0.5562712,-0.4102562,-0.28571925,0.8908963,-0.526682,-0.14194873,1.2859632,0.28968742,-0.6474871,0.012666076,0.29404777,1.3081268,1.2724601,-0.029581517,0.66956043,-0.43260536,0.15778813,0.60371006,0.6629239,0.5956695
Prevotella_ruminicola,-0.75578785,-0.87018085,-0.39213312,0.7222699,-1.1165792,0.20006192,-0.19279832,0.11157404,0.047033302,0.6003171,0.56457776,-0.13281079,-0.10532224,0.28922045,0.18677835,1.5789905,1.179121,0.66507775,-0.3876548,0.65889347,0.1402205,0.3979722,-0.3005552,-0.6169842,-0.18943319,-0.62180066,0.42545173,-0.82652164,-0.87353355,-0.13884053,-0.34278798,-0.6421219,-0.63194567,0.69407177,0.048411176,-0.60744584,-0.52607584,0.80618495,0.46050212,-0.039182976,0.09784153,1.0736073,-0.47744083,-0.41337517,-1.2368817,-0.4887957,0.08244419,0.16553624,0.35186762,-0.35018945,0.1642994,-0.06574972,-0.35542703,-0.08770285,-0.23623246,-0.12639135,-0.08706856,0.073941745,0.68072176,1.1582643,0.72683614,-0.5953641,0.7252275,-1.035445,0.28623146,-0.7628422,-0.8232808,0.31280756,-1.467643,-0.18683834,0.13322045,0.68031985,0.16773063,0.9447415,-0.35548088,0.06821746,1.2052706,0.5856298,0.35987064,-0.6982784,-0.37697765,0.3885462,1.6610143,0.25945094,0.48769942,-0.45770863,-0.06450462,-0.46621785,0.4085502,0.6384864,0.74577177,-0.66417676,-0.62299633,-0.33992857,-0.077969,-0.67726254,0.9357891,-1.1805868,0.6200979,0.09096609
Prevotella_sp_885,-0.22631335,0.0044471696,0.14777137,0.7791474,0.3813046,-0.029398263,-0.32470983,0.85685515,0.3507232,-0.72138673,-1.1420131,1.1808109,0.22069553,0.0074908733,0.5835609,-0.6424265,-0.7827208,0.30919498,1.1895105,-0.5640184,-0.32419506,0.8607682,-0.25888157,-0.96442866,-0.47872958,0.25617644,0.38401428,-0.079796866,-0.4636154,-0.9733675,0.43130472,-0.036848843,-0.45987445,-0.45717806,-0.48941535,-0.320235,-0.68028533,0.6357596,-0.90927804,0.23849787,0.45659882,-1.3852788,-0.1372009,0.01770302,-1.5416576,0.19565818,-0.1039449,-0.73799473,-0.33882228,0.6407609,-0.14316685,-1.3398851,0.14590496,-0.14182281,0.8640066,-1.0469244,-0.20873901,-0.7531978,-0.277672,0.83556986,-0.49321982,-1.7167174,0.3212038,1.5926566,1.0045987,0.47152647,0.41511804,0.9129653,0.4691178,0.30303782,-1.001802,-1.1192139,-1.0637099,-0.35869658,0.26143688,0.2772998,-0.60913384,0.21785176,-1.5423046,-0.09733607,-0.5160508,-0.61109483,0.43151736,0.52567136,0.20900673,-0.53149307,-0.6488269,0.019343931,0.54878604,0.19294846,0.29689306,-0.13795461,0.6974004,-1.0859447,-0.34443998,-0.25325042,0.49570444,-1.3024552,0.30278972,-0.100284144
Prevotella_sp_AM42_24,0.5019789,0.10600594,-0.96999633,-0.41807163,0.19307515,-0.55925363,0.22190386,-0.03341998,-0.375111,-0.62669826,0.59087944,0.61142683,-0.29192436,0.5613675,0.78042144,-0.30983895,0.096669346,-0.15297416,1.2038647,-0.5035422,0.5060048,0.015273675,-0.8446589,0.0864203,-0.4665814,-0.72465193,0.015863486,0.085801065,-0.47611415,0.35182798,-1.484476,0.20693754,-0.4501475,-0.3151404,-0.6431378,-1.0988345,0.21004552,1.1993985,-0.13567042,-0.18777612,0.2089383,-0.9688121,0.5673729,0.76486546,-0.40961328,1.2059193,0.1479486,-0.71126103,-0.44953054,1.0800134,0.7592734,0.19730097,-0.20582867,1.3760152,0.07188547,-0.8396294,-1.0026299,-0.9073423,0.26555258,-0.36093253,-0.9529414,-0.59620756,0.03664404,-0.1759336,-0.34278992,0.82023996,-0.16845024,0.90767527,0.22581588,0.014764553,0.20360352,-0.3869196,-0.69557035,-0.51151997,-0.29148522,0.36988708,0.63525784,0.636865,-0.4101234,0.28686756,-0.4037888,0.39645627,-0.44489396,-0.75461507,-0.5600966,-0.15458523,0.7288351,0.48227763,0.6159031,0.116031915,0.9399438,0.0183855,0.82297826,-0.38866132,-0.26753777,0.50290376,0.61669976,-0.3004244,0.5758482,0.29796296
Prevotella_sp_CAG_1092,-0.2439633,-0.39480942,0.12417008,-0.96652776,0.94552743,-1.122821,0.50581443,-0.57185364,0.6622172,1.4727889,0.77484393,0.23457879,0.4029863,0.7333112,0.026613377,-0.5661483,0.2923022,0.6753732,0.003140539,-0.18988764,0.018778492,-1.4859207,-0.30224097,0.4864819,0.36123782,-0.4246683,-0.3655148,-0.40557337,-0.62358963,-0.28743634,0.065917954,-0.6446346,-1.4832947,-0.6786336,0.23625408,-0.59816325,-0.41262656,0.72258496,-0.17363955,-0.013809621,0.59665596,0.3322388,0.1633971,-0.6132671,-0.87843096,1.6002504,-0.3464834,-0.15109497,-0.57723063,0.09540834,0.27172947,-0.49632883,-0.3207184,-0.7327672,0.43086177,1.0731307,-0.120423675,-0.044490382,-0.85093373,0.26421356,0.0050349087,-0.35751042,-0.58308923,-0.6641638,0.3423882,0.15581763,-0.41346666,-0.14268884,-0.6398987,-0.64606786,-0.6922967,0.078054875,-0.530335,-1.0437455,-1.2959834,-0.037502408,0.3416496,0.533863,-0.018439144,-0.0869903,-0.2873312,0.49513656,0.18925874,-0.7099904,-0.6138997,-0.12496214,0.026705138,0.20371252,-0.056380864,0.8371225,0.44760123,-0.47699815,0.96378326,-0.725813,0.8160594,0.32801625,-0.002927497,-0.35729253,0.17387882,-0.8455811
